Date,Cumulative Return
2019-10-16,0.9992487950754992
2019-10-17,1.0000055006097983
2019-10-18,0.9986505673418355
2019-10-21,1.0008653889898211
2019-10-22,0.9997768711806005
2019-10-23,1.0009901380443653
2019-10-24,1.0016262548041344
2019-10-25,1.0033028306322989
2019-10-28,1.0053941692115123
2019-10-29,1.0052256925721819
2019-10-30,1.0064967116382395
2019-10-31,1.0056388227682378
2019-11-01,1.0090222041717374
2019-11-04,1.0104786890687234
2019-11-05,1.0098105723520705
2019-11-06,1.010061236286154
2019-11-07,1.0114189772216327
2019-11-08,1.0123444775991286
2019-11-11,1.0118861452790013
2019-11-12,1.0123995699512505
2019-11-13,1.0126911900153988
2019-11-14,1.013212785282473
2019-11-15,1.0162503094598543
2019-11-18,1.0165601312885146
2019-11-19,1.0163920009751466
2019-11-20,1.015351443772406
2019-11-21,1.0151279598999015
2019-11-22,1.0159413215554693
2019-11-25,1.0183316598965106
2019-11-26,1.0195839832199756
2019-11-27,1.020990187984032
2019-11-29,1.0201362010732922
2019-12-02,1.0171046953059466
2019-12-03,1.0147500703589427
2019-12-04,1.016686499812313
2019-12-05,1.0176298485981936
2019-12-06,1.0207754558816413
2019-12-09,1.0197433240430889
2019-12-10,1.0194224911388814
2019-12-11,1.020806951071246
2019-12-12,1.0242804318200274
2019-12-13,1.0248188402886027
2019-12-16,1.0268637727492684
2019-12-17,1.0270690875345763
2019-12-18,1.0269675896397423
2019-12-19,1.0289172177569814
2019-12-20,1.0299265954115855
2019-12-23,1.0306055672869123
2019-12-24,1.0305355410381711
2019-12-26,1.0326409820504883
2019-12-27,1.033056890937452
2019-12-30,1.0312435534894584
2019-12-31,1.0319352974425768
2020-01-02,1.035319739952327
2020-01-03,1.0329747859755098
2020-01-06,1.0348708089226084
2020-01-07,1.0340389992308239
2020-01-08,1.0357897411145733
2020-01-09,1.0386190783159304
2020-01-10,1.0374823635862154
2020-01-13,1.0402905538614091
2020-01-14,1.0396805896119643
2020-01-15,1.040388969432255
2020-01-16,1.043474397092728
2020-01-17,1.0452550778437688
2020-01-21,1.0444341378434567
2020-01-22,1.04518056496832
2020-01-23,1.0457675242773852
2020-01-24,1.0427418382622637
2020-01-27,1.037250203840709
2020-01-28,1.0409431501141433
2020-01-29,1.0411396853199544
2020-01-30,1.04229366160522
2020-01-31,1.036271532457132
2020-02-03,1.0385699328940983
2020-02-04,1.044388590488963
2020-02-05,1.0483257961877386
2020-02-06,1.0497435917424847
2020-02-07,1.0480389820699476
2020-02-10,1.0511416179103679
2020-02-11,1.051675850828026
2020-02-12,1.0539285225658224
2020-02-13,1.0535104635002805
2020-02-14,1.0543960669237236
2020-02-18,1.0535443289894546
2020-02-19,1.0554755088036347
2020-02-20,1.0541022849990942
2020-02-21,1.0503428380478081
2020-02-24,1.0384315978032796
2020-02-25,1.0281909103931401
2020-02-26,1.0269281996358572
2020-02-27,1.0106785203292394
2020-02-28,1.009669882748201
2020-03-02,1.0257369167341859
2020-03-03,1.0157962436076402
2020-03-04,1.0314291946993168
2020-03-05,1.0197009065327471
2020-03-06,1.0142565300601816
2020-03-09,0.9870300779016962
2020-03-10,1.0039669291062414
2020-03-11,0.9860135356701006
2020-03-12,0.9507665664632651
2020-03-13,0.9794704969208265
2020-03-16,0.93746391467738
2020-03-17,0.9563941896975373
2020-03-18,0.9318254118318596
2020-03-19,0.9263465781923305
2020-03-20,0.9137002066705008
2020-03-23,0.9038107300504121
2020-03-24,0.9351687223704211
2020-03-25,0.9369521982823285
2020-03-26,0.954752741024444
2020-03-27,0.9534482060248675
2020-03-30,0.9674383238365516
2020-03-31,0.9627060248237219
2020-04-01,0.9479897507015382
2020-04-02,0.9555843188373391
2020-04-03,0.9504918535518475
2020-04-06,0.9741529869049049
2020-04-07,0.9747917332337115
2020-04-08,0.9865359940764201
2020-04-09,0.9929617143147963
2020-04-13,0.9902912185242938
2020-04-14,1.0034328315867085
2020-04-15,0.9956783807582511
2020-04-16,0.997292491277762
2020-04-17,1.008112362401459
2020-04-20,1.000827592160858
2020-04-21,0.990351630151578
2020-04-22,0.9979443689917478
2020-04-23,0.9985221701226403
2020-04-24,1.0035979454171093
2020-04-27,1.008329624350617
2020-04-28,1.0059277979995143
2020-04-29,1.0160475275565153
2020-04-30,1.0135038946796138
2020-05-01,1.00410454628806
2020-05-04,1.0053436933204387
2020-05-05,1.0092990389491687
2020-05-06,1.0069797487365963
2020-05-07,1.0117361722118816
2020-05-08,1.0179422870281338
2020-05-11,1.0176322036740948
2020-05-12,1.0107997789969725
2020-05-13,1.0050788160517516
2020-05-14,1.0094813453826692
2020-05-15,1.0111401738696528
2020-05-18,1.0220812223085263
2020-05-19,1.0191186739211706
2020-05-20,1.0249490773911334
2020-05-21,1.0226168879667306
2020-05-22,1.0236882154175324
2020-05-26,1.0285449169633727
2020-05-27,1.0337275695057988
2020-05-28,1.0331992077709868
2020-05-29,1.0353329950070154
2020-06-01,1.0371352809724925
2020-06-02,1.0400847359808036
2020-06-03,1.0451905196633504
2020-06-04,1.0438831685051517
2020-06-05,1.0536836341475335
2020-06-08,1.0590375655936939
2020-06-09,1.0567088330118029
2020-06-10,1.0548210277332242
2020-06-11,1.033084425703462
2020-06-12,1.037782436264921
2020-06-15,1.0408215290994594
2020-06-16,1.0481199278553692
2020-06-17,1.0475376822990345
2020-06-18,1.0480150738470617
2020-06-19,1.0463117558418522
2020-06-22,1.0490017113035013
2020-06-23,1.0507061283834416
2020-06-24,1.0416988836572578
2020-06-25,1.045864782459671
2020-06-26,1.0370250758803194
